block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
26669553,-57559912743754458363,9912500000000000000000,9912500000000000000000,1044647684332387280657569666778,38480019026549396803197,51584,1648933188,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
26669626,13818861100920832000,-2367319485865388406891,-2367319485865388406891,1039773508651239065374265278836,38480019026549396803197,51491,1648933338,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x789ebD17E1BC9971d6aCb88629A034C8945F2FdA,1
26670323,6006759178744956389,-1022148095024123678319,-1022148095024123678319,1037668964073692401776602210369,38480019026549396803197,51450,1648934904,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
26670453,5970166883778279141,-1011829543334974868804,-1011829543334974868804,1035585664805031257921948737275,38480019026549396803197,51410,1648935180,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
26672510,1026401514141142460,-173546354324930151611,-173546354324930151611,1035228342768502975981522740636,38480019026549396803197,51403,1648939561,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
26675705,1000000000000000000,-168967182810679234441,-168967182810679234441,1034880448984717018496718272506,38480019026549396803197,51396,1648946436,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xd6aaB0F9aE043D3651Ad2d31c0ecCA310a9C0BEE,1
26676355,23816293340023291904,-3990878304190811122797,-3990878304190811122797,1026663458378737195411307736501,38480019026549396803197,51237,1648947792,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
26747367,9097237974185560379,-1507740545592469518462,-1507740545592469518462,1023559106665887804965585792375,38480019026549396803197,51176,1649105085,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x7AeD9910559877Aa80AF61bc6CE1e8082005065f,1
26776954,18440000000000000000,-3028371164394495369777,-3028371164394495369777,1017323863315290263627828501009,38480019026549396803197,51054,1649170115,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
26793241,6243121606203845920,-1016954450357965330507,-1016954450357965330507,1015230012155628030698908715753,38480019026549396803197,51013,1649204717,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
26793546,991250000000000000,-161081707102131448303,-161081707102131448303,1014898354116177544007609175107,38480019026549396803197,51006,1649205347,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
26799484,1030000000000000000,-167267262974296222731,-167267262974296222731,1014553960370293471420506442592,38480019026549396803197,51000,1649218368,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
26832135,-2600000000000000000,431027734688366520239,431027734688366520239,1015432547255466233722358797025,38480019026549396803197,51017,1649289793,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
26833540,2110000000000000000,-342892973526337700851,-342892973526337700851,1014726550197283902094969849761,38480019026549396803197,51003,1649292894,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
26856814,508755145717085436,-82605714201797135518,-82605714201797135518,1014556469747352956798769420509,38480019026549396803197,51000,1649346245,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x3d035AAafF33efF6BC5Ca8fb88309a6855257170,1
