block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23202579,-13067425525470769149,164557274563853485851759,164557274563853485851759,8969704319555688733481256191195,52650349675606788290012,94590,1640998559,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23202657,-15132467285339208363,202506171819318199519805,202506171819318199519805,9271387975409755887826427692674,52650349675606788290012,95251,1640998719,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23203172,-6340620022177950016,88959188839450082312097,88959188839450082312097,9403914964932044844856514508113,52650349675606788290012,95535,1640999781,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23293151,12960000000000000000,-175676975322347220023375,-175676975322347220023375,9139556531671688316917127872295,52650349675606788290012,94965,1641197886,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x59586A6CD4f2986099Ee2D5789c49b1e959de350,1
23513611,4979024910360442977,-65066598224079516440050,-65066598224079516440050,9065936067693456191666078274689,70022745576175146353944,94803,1641722900,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xd6aaB0F9aE043D3651Ad2d31c0ecCA310a9C0BEE,1
23513684,4986256645805169467,-64118983393096708846031,-64118983393096708846031,8993387795061225469343764966010,70022745576175146353944,94642,1641723050,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xd6aaB0F9aE043D3651Ad2d31c0ecCA310a9C0BEE,1
23541630,-6566470601691595819,86383745961315225278271,86383745961315225278271,9090150427734732401581807296402,70022745576175146353944,94857,1641783521,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23639309,4282358827120978,-55808224437296615877,-55808224437296615877,9090087282780346964087707648094,70022745576175146353944,94856,1642006759,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xB39925ba9B54bAF656dBBe88181fdAAc00b2E817,1
23659334,-8862871477136055227,119582939204180000000000,119582939204180000000000,9224037945505881371272819006503,70022745576175146353944,95149,1642050910,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
23659574,-8574800849449288355,119099000000000000000000,119099000000000000000000,9357446524406162946736356372791,70022745576175146353944,95436,1642051402,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
23768506,18286316420260624746,-245049689040249606333503,-245049689040249606333503,9080181809525336742799759379570,70022745576175146353944,94835,1642296553,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
23791015,8049910427443894272,-103330365925888562248950,-103330365925888562248950,8963267299006340865377354019277,70022745576175146353944,94575,1642345365,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23791879,6264099752353628160,-78584641218674025147044,-78584641218674025147044,8874351666316315876031946741862,70022745576175146353944,94376,1642347277,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23792644,6582172742295133184,-80912392466118646050605,-80912392466118646050605,8782802268660238583973349611478,70022745576175146353944,94169,1642348985,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23792731,8309469324267657216,-99792078623986428983520,-99792078623986428983520,8669891200152414595218275729966,70022745576175146353944,93910,1642349163,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23792807,6322706154897941504,-74229860250144601348909,-74229860250144601348909,8585902842042237932133441571554,70022745576175146353944,93715,1642349319,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23792864,6880384405884474368,-79160108921707426977514,-79160108921707426977514,8496336088800990889298870029973,70022745576175146353944,93505,1642349569,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23808227,-7707533535144287699,90602738884038801659018,90602738884038801659018,8597824620518242083095522154977,70022745576175146353944,93743,1642382959,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23825668,10809170208980017152,-123965873318784768501468,-123965873318784768501468,8457561791965784888804914508470,70022745576175146353944,93414,1642421639,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23831240,-7028551510513096925,81778738324182038614531,81778738324182038614531,8549166131751065371114762157542,70022745576175146353944,93629,1642433782,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23832088,9849803327958751232,-111859679609110303043820,-111859679609110303043820,8422601016345485971008174549749,70022745576175146353944,93331,1642435730,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
23973826,-13882527813908192498,161889186351365582063748,161889186351365582063748,8603940962864420155175837188815,70022745576175146353944,93757,1642740881,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x477b0f5732deB9675Cf6555215014B66659A5f25,1
24238546,-8233657451522837321,99351557808168980000000,99351557808168980000000,8715229471909139232530017464246,70022745576175146353944,94014,1643315135,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
24264972,-793761820943064263,9713939181721592767034,9713939181721592767034,8726110527348372490184761020539,70022745576175146353944,94039,1643372547,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
24270188,-5141269632811490469,63510236941860580000000,63510236941860580000000,8797251430765141605157481482987,70022745576175146353944,94201,1643384173,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
24271712,-6563732983706827791,82602749215321617768100,82602749215321617768100,8889778785201974878655084114050,70022745576175146353944,94411,1643387711,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
24341201,5000000000000000000,-61829644228265969143555,-61829644228265969143555,8819820815676384888073384479411,70022745576175146353944,94253,1643542527,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
24343085,6424390788758889472,-78029398746850657455642,-78029398746850657455642,8731533419431967242267898712370,70022745576175146353944,94051,1643546416,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
24349569,8993886528939018000,-106649943017179952644891,-106649943017179952644891,8610862929465102516325483297624,70022745576175146353944,93773,1643560860,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x62bfFfFB5da964292aE3D5d54ed311ee3AA6f459,1
24350017,12928248875563661000,-148240242595046027530583,-148240242595046027530583,8443134544426307615724845766631,70022745576175146353944,93380,1643561784,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x62bfFfFB5da964292aE3D5d54ed311ee3AA6f459,1
24350340,8952201777840737280,-99310384972509103320799,-99310384972509103320799,8330768494577596587449295694342,70022745576175146353944,93112,1643562578,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
