block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
25096868,2973750000000000000,-468007550312861969427,-468007550312861969427,985672362439144857312529248016,1892678658435356405201,50422,1645226371,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xc590175E458b83680867AFD273527Ff58f74c02b,1
25097022,20569855817978030789,-2860148232275984630998,-2860148232275984630998,888154915987246596360297742531,2323730749793813205403,48338,1645226708,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
25097022,-18825610727576448248,2609885261951835975786,2609885261951835975786,976872631864941687989822445925,2323730749793813205403,50243,1645226708,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
25104603,9156714964864196000,-1323755685443940663369,-1323755685443940663369,931738861274334363542936055649,2323730749793813205403,49296,1645247635,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xaD8d7d99d7420b68a8f2c74c0Bb788631e9a4D14,1
25114107,1000000000000000,-137886649437215448,-137886649437215448,931734159995637970493769133281,2323730749793813205403,49296,1645272979,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xBCd031c65Ad9Bf347941253D7b897178d0CF127f,1
25117653,-36038032938630182,5000000000000000000,5000000000000000000,931904124777559736695159997389,2323730749793813205403,49300,1645280814,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25117837,-50431167226671413,7000000000000000000,7000000000000000000,932142075472250209377107207141,2323730749793813205403,49305,1645281278,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25123452,-7202350706603659,1000000000000000000,1000000000000000000,932176068428634562617385379962,2323730749793813205403,49306,1645293770,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25123522,7245760850184873,-1000000000000000000,-1000000000000000000,932141973186523877321218707121,2323730749793813205403,49305,1645293918,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x9D9Ab45b580d0fd710112748ecD302A987494bAE,1
25125437,-717644418859601071,100000000000000000000,100000000000000000000,935541268824959201349035989300,2323730749793813205403,49378,1645298034,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25125569,-706236618360589534,99125000000000000000,99125000000000000000,938910820626558216291609870260,2323730749793813205403,49450,1645298310,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25125672,7142184944145755,-1000000000000000000,-1000000000000000000,938876725384447530995443197419,2323730749793813205403,49449,1645298602,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x9D9Ab45b580d0fd710112748ecD302A987494bAE,1
25126276,979563786651919298,-136467184841928193470,-136467184841928193470,934223843677098346721194203071,2323730749793813205403,49350,1645299906,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xb51C03490e4004aac657214920eb5b81415Cc96f,1
25127615,-7107550721157447,991250000000000000,991250000000000000,934257539195114336870619941880,2323730749793813205403,49350,1645302928,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25129392,-260643970039877192,36400000000000000000,36400000000000000000,935494882807504794816745432593,2323730749793813205403,49377,1645306597,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25129420,-7150817802950072,1000000000000000000,1000000000000000000,935528875763889148057023605414,2323730749793813205403,49378,1645306657,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
