block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
25190592,-99848558859365237600,3037000000000000000000,3037000000000000000000,435583866188282256729456672252,144546539525438806421439,34088,1645441852,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25190668,62440183668403252643,-1864077087799065365510,-1864077087799065365510,434562137111016665222191175457,144546539525438806421439,34041,1645442008,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25190695,49562500000000000000,-1473415197570631492428,-1473415197570631492428,433754535773015982924291829824,144546539525438806421439,34004,1645442062,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25190750,63315273265569220447,-1874315649418287465018,-1874315649418287465018,432727194783998347864395249887,144546539525438806421439,33957,1645442176,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25190771,21311875000000000000,-628897649089489024302,-628897649089489024302,432382486392427812536617473039,144546539525438806421439,33941,1645442218,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25191276,353163813371401347208,-10277630375528847832673,-10277630375528847832673,426749160459290311995201456474,144546539525438806421439,33678,1645443287,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25191896,-37692404477454259300,1106153127451278742961,1106153127451278742961,427349396862283748240073615876,144546539525438806421439,33707,1645444588,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25191914,-204237691861977056973,6048258000000000000000,6048258000000000000000,430631387877995248313028441629,144546539525438806421439,33860,1645444624,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25191939,-155201281818132581040,4658587561375845109961,4658587561375845109961,433159296330700286702380839243,144546539525438806421439,33977,1645444678,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25191963,-28359056089810822033,857153846153846140769,857153846153846140769,433624417233637873089364864480,144546539525438806421439,33998,1645444726,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25192002,-260836087314338557888,7970972588500000000000,7970972588500000000000,437949738743060857344622934866,144546539525438806421439,34197,1645444808,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25192139,112134343597015971209,-3377718070493990036646,-3377718070493990036646,436098359961562125288745411349,144546539525438806421439,34112,1645445090,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25192178,-32389789078382655,991250000000000000,991250000000000000,436098897847610360007642541145,144546539525438806421439,34112,1645445168,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25192308,-709319560869217159,21708473386808739528,21708473386808739528,436110677605454737427231857068,144546539525438806421439,34112,1645445436,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25192351,42961515073953990888,-1286607903081121362836,-1286607903081121362836,435405468194201358664763258996,144546539525438806421439,34080,1645445526,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25192590,286551858334861671491,-8476332035456279719801,-8476332035456279719801,430759461349383006688674762243,144546539525438806421439,33866,1645446021,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25192624,134810000000000000000,-3925482777211428288235,-3925482777211428288235,428607844379229818197902495961,144546539525438806421439,33765,1645446089,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xc590175E458b83680867AFD273527Ff58f74c02b,1
25192644,-258801117543605627,7650612792030697177,7650612792030697177,428611995862590503575956477181,144546539525438806421439,33766,1645446139,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25192712,-17674325187377618929,522834812500000000000,522834812500000000000,428895703858731906058247588546,144546539525438806421439,33779,1645446279,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25192727,-25224621395606138640,747384615384615492307,747384615384615492307,429301260234298772257300234919,144546539525438806421439,33798,1645446309,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25192845,-88866850486414132014,2644350000000000000000,2644350000000000000000,430736174707589545438258800754,144546539525438806421439,33864,1645446553,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25192876,-93814537004032319722,2810823680000000000000,2810823680000000000000,432261423475831432020045350170,144546539525438806421439,33935,1645446615,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25192976,-35833959051511673954,1078900000000000000000,1078900000000000000000,432846871402631369692795249646,144546539525438806421439,33962,1645446823,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25193031,-13625232051574787978,411000000000000000000,411000000000000000000,433069894016325664236775422678,144546539525438806421439,33973,1645446937,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25193085,-76446561451758545067,2313858987469039423355,2313858987469039423355,434325472797603958882361275685,144546539525438806421439,34030,1645447045,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25193093,-9453438103419447732,287066000000000000000,287066000000000000000,434481244597172733474970064861,144546539525438806421439,34038,1645447065,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25193136,-160324062721769153450,4900000000000000000000,4900000000000000000000,437140151670413714656242200770,144546539525438806421439,34160,1645447151,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25193141,-20812628942956084950,640500000000000000000,640500000000000000000,437487708809273071482079915678,144546539525438806421439,34176,1645447161,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25193296,-37262799161099652641,1149294900000000000000,1149294900000000000000,438111355409038333960168087374,144546539525438806421439,34204,1645447483,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25193380,-36412017203871989816,1126224000000000000000,1126224000000000000000,438722482951824813713208297576,144546539525438806421439,34232,1645447655,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25193445,-24637039168402292584,763807687500000000000,763807687500000000000,439136951046292076359391662563,144546539525438806421439,34251,1645447789,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25193571,-81305539692966687661,2530940000000000000000,2530940000000000000000,440510325386689735320805723717,144546539525438806421439,34313,1645448049,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25193708,-48826050667348776394,1527516250000000000000,1527516250000000000000,441339207787019437141282740711,144546539525438806421439,34351,1645448360,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25193794,-52253077182080761828,1641111000000000000000,1641111000000000000000,442229730571891596297890637901,144546539525438806421439,34391,1645448572,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25193835,-5180153805459061936,163053846153846152307,163053846153846152307,442318209148393149009926870302,144546539525438806421439,34395,1645448654,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25193967,-4693608177570638524,147795375000000000000,147795375000000000000,442398407958184945597488923017,144546539525438806421439,34399,1645448926,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25194027,394623992183762716973,-12000000000000000000000,-12000000000000000000000,435821024969338981017966014149,144546539525438806421439,34099,1645449050,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x6E72da84628508F5B5C41ba203b1dFf45e575410,1
25194028,-391583171804848467081,12149728725119136262260,12149728725119136262260,1461446703485210103287273052203988822378723970341,0,887271,1645449052,0x8fb7F4190F4007A89b2e2Df957377bEdC3c9d611,0x8fb7F4190F4007A89b2e2Df957377bEdC3c9d611,1
25195857,13742663261173982374,-424010120402578719087,-424010120402578719087,442181475627030681601520777787,144546539525438806421439,34389,1645453064,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25195931,102269626345779501131,-3141444006966981877923,-3141444006966981877923,440459602262710954064853696180,144546539525438806421439,34311,1645453221,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25195987,-12166412216893770651,380000000000000000000,380000000000000000000,440665803219411275054421739372,144546539525438806421439,34320,1645453382,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25195991,-12357092714702469092,386320000000000000000,386320000000000000000,440875433623601980329921545809,144546539525438806421439,34330,1645453390,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25195999,-17186073938834535242,537900000000000000000,537900000000000000000,441167316504152250488575889055,144546539525438806421439,34343,1645453406,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25196008,-25518230353297963516,800000000000000000000,800000000000000000000,441601423781416084150824401040,144546539525438806421439,34363,1645453424,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25196013,-10905768948927935848,342377750000000000000,342377750000000000000,441787209622476356057893032882,144546539525438806421439,34371,1645453434,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25196054,-34243542358542055219,1076923076923076900000,1076923076923076900000,442371584803408439821474473710,144546539525438806421439,34398,1645453521,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25196183,-1709802390089200188,53846153846153846153,53846153846153846153,442400803562455044010278945250,144546539525438806421439,34399,1645453806,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25196236,-609612058411359739,19200000000000000000,19200000000000000000,442411222137109376018172909537,144546539525438806421439,34399,1645453943,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25196327,245237723752709563004,-7500000000000000000000,-7500000000000000000000,438300357769080648155971091494,144546539525438806421439,34213,1645454132,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x0898828b82007211f14b5bD2292F2b813eFfA703,1
25196327,-242891644847417297888,7579105581093006432035,7579105581093006432035,442413038878959911765948365022,144546539525438806421439,34399,1645454132,0x8fb7F4190F4007A89b2e2Df957377bEdC3c9d611,0x8fb7F4190F4007A89b2e2Df957377bEdC3c9d611,1
25199801,10139289504944667601,-312875105870744912720,-312875105870744912720,442241547262377610284848710251,144546539525438806421439,34392,1645461597,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
25199824,39716391535511980480,-1223223942831154008657,-1223223942831154008657,441571079566283716863064528970,144546539525438806421439,34361,1645461647,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25199950,39610623977097472514,-1216277812774828260274,-1216277812774828260274,440904419149995722494546455969,144546539525438806421439,34331,1645461911,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25200215,-166358570842803626,5204062500000000000,5204062500000000000,440907243051748954768756387402,144546539525438806421439,34331,1645462489,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25200255,-12104040405288375073,378820000000000000000,378820000000000000000,441112803700215311603672614039,144546539525438806421439,34341,1645462581,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25200270,-11265221780702434223,352885000000000000000,352885000000000000000,441304291133386871531050821728,144546539525438806421439,34349,1645462615,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25200335,-3428287285760894870,107452500000000000000,107452500000000000000,441362598523649611639291769520,144546539525438806421439,34352,1645462749,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25200342,-59378550866642379478,1865611800000000000000,1865611800000000000000,442374943097311211381201817635,144546539525438806421439,34398,1645462763,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25200428,-2100428647228999860,66150000000000000000,66150000000000000000,442410838342799964627148991469,144546539525438806421439,34399,1645462939,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25201284,4558469388040763904,-140692477751512673479,-140692477751512673479,442333722650314848893599394798,144546539525438806421439,34396,1645464757,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,1
25201557,-4271102520967787159,134498482970812043289,134498482970812043289,442406706113113068035999399979,144546539525438806421439,34399,1645465575,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,1
25201728,78366050522115195825,-2411835723492834362109,-2411835723492834362109,441084742174813670680420831705,144546539525438806421439,34339,1645466057,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25201835,-22052575023639492072,691000000000000000000,691000000000000000000,441459702335550307006187983932,144546539525438806421439,34356,1645466275,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25202089,275318346037027974300,-8374406398376516210695,-8374406398376516210695,436869562486686598695313547042,144546539525438806421439,34147,1645466829,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25202101,-14693466973691755845,451520000000000000000,451520000000000000000,437114572633974306414286607206,144546539525438806421439,34158,1645466853,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25202126,43615000000000000000,-1312161558687238157499,-1312161558687238157499,436395356874413719241694900528,144546539525438806421439,34126,1645466940,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25202158,-10568277250537597535,324000000000000000000,324000000000000000000,436571170321705571874905547882,144546539525438806421439,34134,1645467004,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25202264,-36777347870378542219,1129550000000000000000,1129550000000000000000,437184102665497276016396556273,144546539525438806421439,34162,1645467224,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25202289,80015117830164536825,-2404725265726299783688,-2404725265726299783688,435866036077527588011421007900,144546539525438806421439,34101,1645467274,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25202334,14109460194588775411,-422533998915731545402,-422533998915731545402,435634438749471138685668411942,144546539525438806421439,34091,1645467368,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xc590175E458b83680867AFD273527Ff58f74c02b,1
25202448,85505074853711511547,-2551033300867662358312,-2551033300867662358312,434236178496378927698283968217,144546539525438806421439,34026,1645467628,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25202743,113299875000000000000,-3355168179610403661900,-3355168179610403661900,432397159653938365118959866558,144546539525438806421439,33941,1645468234,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25202880,163840000000000000000,-4801865908451828170319,-4801865908451828170319,429765183725524162744032323757,144546539525438806421439,33819,1645468520,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xECf185D8114664e42dAE0701EAFf1A50a3613A05,1
25202948,66514684009424887190,-1932787646476049753402,-1932787646476049753402,428705793343275562936855148935,144546539525438806421439,33770,1645468670,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25203236,-35334467795542732060,1046400000000000000000,1046400000000000000000,429273605661936657367076202611,144546539525438806421439,33796,1645469441,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25203386,159151302295391767426,-4598298968080954623033,-4598298968080954623033,426753207877746355367293227226,144546539525438806421439,33679,1645469770,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25203441,66322661638798216500,-1900335396139286242044,-1900335396139286242044,425711605068773988813857224972,144546539525438806421439,33630,1645469917,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25203614,-15848853484950498754,462477285568402874516,462477285568402874516,425962561012817073620173484659,144546539525438806421439,33642,1645470314,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,1
25203831,-581605594454848247940,17357020942930089238942,17357020942930089238942,435381072391500473422650016961,144546539525438806421439,34079,1645470802,0x6777C4a1D74CB244E9b5dcdcCec04723E938C317,0x6777C4a1D74CB244E9b5dcdcCec04723E938C317,1
25203974,-26203858392399353898,800097350000000000000,800097350000000000000,435815232494193609127657303812,144546539525438806421439,34099,1645471124,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
25204094,-24819391633278411395,759297500000000000000,759297500000000000000,436227253207141403802858728223,144546539525438806421439,34118,1645471482,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25204291,-4531114585982207474,138775000000000000000,138775000000000000000,436302557253894264448456899786,144546539525438806421439,34121,1645471934,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25204384,-10537397617652887097,322915510882255282387,322915510882255282387,436477782220413459061067830114,144546539525438806421439,34129,1645472124,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,1
25204432,-12499803600105181214,383389364753880964880,383389364753880964880,436685822361994981637338141025,144546539525438806421439,34139,1645472232,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,0xB2ECcD5629cb47644672E71d74b81212d1CA57b7,1
25204472,-198023585279902825934,6122834199999999846153,6122834199999999846153,440008280966619835516763303157,144546539525438806421439,34290,1645472312,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
25204555,-11385415069648611942,354867500000000000000,354867500000000000000,440200844171887864881935770440,144546539525438806421439,34299,1645472503,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
