block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23785866,30405546628656817084,-312442067983424960704121,-312442067983424960704121,7993727450286328910988002265402,311626407933514852548946,92286,1642333719,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,3
23790850,-7394707125556966412,75495090593316694872215,75495090593316694872215,8012911789243823807815006441858,311626407933514852548946,92334,1642345027,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,3
23791158,12419313386188775424,-126460776931557418738474,-126460776931557418738474,7980760293955429768150028166528,311626407933514852548946,92253,1642345659,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,3
23792672,13943646697190850560,-140778539426653612795988,-140778539426653612795988,7944968638574941939391916345278,311626407933514852548946,92163,1642349041,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,3
23792736,-12501669446090159602,126287712256183019710297,126287712256183019710297,7977060080005752998678305424411,311626407933514852548946,92244,1642349173,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,3
23792858,11900901252077559808,-120122215104914357508355,-120122215104914357508355,7946520106057408968203510347857,311626407933514852548946,92167,1642349533,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,3
23792877,-16917254335094645457,171203663657367570796411,171203663657367570796411,7990025307369911909599155983818,311626407933514852548946,92276,1642349647,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,3
23793074,-8040695410066625558,82031285155569794275769,82031285155569794275769,8010870583098115165384904872457,311626407933514852548946,92329,1642350125,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,3
23793213,-9680868398288887021,99334037095075762616304,99334037095075762616304,8036112725635751991613925750850,311626407933514852548946,92391,1642350411,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,3
23794797,-1065489970289762590,10971097650058348678127,10971097650058348678127,8038900632165837373394935727492,311626407933514852548946,92398,1642353807,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x7AeD9910559877Aa80AF61bc6CE1e8082005065f,3
23795401,-8979577766795881453,92763877748707222323135,92763877748707222323135,8062473207014835046903560299908,311626407933514852548946,92457,1642355240,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,3
23795450,4847052728454448719,-50090044736473638790501,-50090044736473638790501,8049738271516124717759477079805,311626407933514852548946,92425,1642355442,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,3
23795679,17031053013546759478,-174753139042389409542474,-174753139042389409542474,8005308885085940807908316480937,311626407933514852548946,92315,1642355926,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,3
23798887,9817136133936240957,-99858518283926592239230,-99858518283926592239230,7979920770620620829833399864441,311626407933514852548946,92251,1642362798,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xdaCE41807ec5a1DB1B92CE98B7a7f713379AF2eC,3
23799744,1136522567408841174,-11519653890967450438887,-11519653890967450438887,7976992004035548982662146622134,311626407933514852548946,92244,1642364696,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xdaCE41807ec5a1DB1B92CE98B7a7f713379AF2eC,3
23799981,5000000000000000000,-50579121411271373378594,-50579121411271373378594,7964132725267827004460546766642,311626407933514852548946,92212,1642365182,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xdaCE41807ec5a1DB1B92CE98B7a7f713379AF2eC,3
23801972,4013975161089625586,-40486815095754270149660,-40486815095754270149660,7953839323025820132116363777000,311626407933514852548946,92186,1642369416,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,3
23802006,30101745242696076265,-300316910660845647980506,-300316910660845647980506,7877486496699574982504592016143,311626407933514852548946,91993,1642369488,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,3
23802367,52747919652575508154,-512577604170718098381022,-512577604170718098381022,7747168331452571481886629221809,311626407933514852548946,91659,1642370230,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,3
23802501,-12339578091126143079,118502949280654455592997,118502949280654455592997,7777281557737833493508408115887,311626407933514852548946,91737,1642370510,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,3
23802763,-5183139970974228060,50051404386315877583408,50051404386315877583408,7790000306725343602272701062127,311626407933514852548946,91769,1642371178,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,3
