block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
22871956,1000000000000000000,-268092676159576,-268092676159576,1290202911523885588500216162,778098587961963216,-82355,1640272177,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22875152,1901141309911163892,-498872911310625,-498872911310625,1289559778641112900654434866,61456636956397529354,-82365,1640279334,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22875169,5000000000000000000,-1309664356669986,-1309664356669986,1287871396301496646957754136,61456636956397529354,-82391,1640279368,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22875203,5000000000000000000,-1306239431489149,-1306239431489149,1286187429278797573518079664,61456636956397529354,-82418,1640279440,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22879806,-1839413488324104128,489777559916764,489777559916764,1286499488432122628111117820,123105295718661320364,-82413,1640289672,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xae94D0f38384119DbEcEAC230Dd717F2d9211F20,1
22880915,4656246462703909117,-1213986226361994,-1213986226361994,1284967531940526598270174700,62783700816517273386,-82437,1640292091,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22881085,1000000000000000000,-260345024807789,-260345024807789,1284638996704995766689185227,62783700816517273386,-82442,1640292439,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22888931,4695597783432253693,-1220697454076767,-1220697454076767,1283098571164376804054097020,62783700816517273386,-82466,1640310280,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22889154,496348460000000000,-128862841717375,-128862841717375,1282935956249472835674206762,62783700816517273386,-82468,1640310742,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22890729,271230561111903912,-70403495758811,-70403495758811,1282846215084894219098491985,62155863808352100653,-82470,1640314251,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22890737,359141095538316786,-93207337271011,-93207337271011,1282727406566882161805817906,62155863808352100653,-82471,1640314267,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22915114,-1609874151181432798,426430704142127,426430704142127,1283265529052327560047574375,62155863808352100653,-82463,1640369069,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,1
22915149,-2355176851524507143,624494820766895,624494820766895,1284053593096109115265650220,62155863808352100653,-82451,1640369143,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,1
22916287,1352586926792837037,-351605696508256,-351605696508256,1283605412159395080152587105,62155863808352100653,-82458,1640371615,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,0x029656c7866783894E628e5F419fbC2fa5dD55d6,1
22948856,1000000000000000000,-259792764125787,-259792764125787,1283274262335789506735638387,62155863808352100653,-82463,1640443397,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22952926,25490624195447258,-6620527738206,-6620527738206,1283265823353279504061575820,62155863808352100653,-82463,1640452588,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
22952931,25490624195447258,-6620440663833,-6620440663833,1283257384481760517990435324,62155863808352100653,-82463,1640452608,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF41AD51853e6f4FD5DC479D7bF5f3479B5aA7A12,1
