block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23072376,296745532452451859,-13152418616573735145725,-13152418616573735145725,16665412435747759164598186253237,28089332983150831008964,106980,1640714590,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23105374,200000000000000000,-8831533626968810899475,-8831533626968810899475,16640502403819717703199763374159,28089332983150831008964,106950,1640786236,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA4D61f2A2d8DA3dB091d635B10213a88c45be130,1
23111652,495625000000000000,-21772284997755620532722,-21772284997755620532722,16579091969647294440410655398334,28089332983150831008964,106876,1640799982,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23111905,200000000000000000,-8740350294754297313344,-8740350294754297313344,16554439127445602731434482908030,28089332983150831008964,106846,1640800504,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x0e141c86209612e6d8dF3E50b3848eE99DaCFdA8,1
23113743,1700000000000000000,-72953064708090689873517,-72953064708090689873517,16280079354404199338397763658646,21066999737363123256723,106512,1640804680,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xEF223fe7Fb9DcaCf81f19325ECbA25A0D94cA16D,1
23115486,1850000000000000000,-76691187293707872476138,-76691187293707872476138,15991661358198428547392213971440,21066999737363123256723,106155,1640808627,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7B43ecF8A72845E332D0C9a6b038dAC2c59956a7,1
23117824,500000000000000000,-20263120034547121912062,-20263120034547121912062,15915456403190246255213051884220,21066999737363123256723,106059,1640813950,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA4D61f2A2d8DA3dB091d635B10213a88c45be130,1
23149975,495625000000000000,-19896121665561903730100,-19896121665561903730100,15840631645019910899077606237506,21066999737363123256723,105965,1640885638,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
23216909,2697429871154545251,-105086319392841072634389,-105086319392841072634389,15445426058335643488725651271560,21066999737363123256723,105460,1641029161,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xAFA925b4fbd4CB7fe5F484dE2f0644370A3a6e85,1
23233069,6905018438651416940,-251506262085435891656334,-251506262085435891656334,14810183394684040025120213671648,31368137164018669057548,104620,1641065252,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x10414b0dC141e0Fa396B7079E97DD3d534974e76,1
23250293,5000000000000000000,-174619528550262460982413,-174619528550262460982413,14809443514723176854005158991104,18698687784440395435330167,104619,1641102989,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA4D61f2A2d8DA3dB091d635B10213a88c45be130,1
23251351,10720000000000000000,-374285387302438489746232,-374285387302438489746232,14806271747395569224861573994512,9349343892220197717665084,104614,1641105301,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x1f1CC3782257a51d66C22D7e672D16F5D3a1b4B1,1
23253620,1000000000000000000,-34906506518517104199658,-34906506518517104199658,14805975942855364473015750751041,9349343892220197717665084,104614,1641110363,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x332754488808e9458A58fbae6E57327f2C724385,1
23263012,500000000000000000,-17452730234279091723940,-17452730234279091723940,14805828045017477720928024966267,9349343892220197717665084,104614,1641130646,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23270466,10305015007753982272,-359623663414655928516665,-359623663414655928516665,14802780523995954427820110624026,9349343892220197717665084,104610,1641147208,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xd036C477640cD8996b0fBd6acfCDEEAa3C5A40D8,1
23511112,14000000000000000,-436046121577428450650,-436046121577428450650,13214096112238254015762338904859,21745749330937699669,102339,1641717087,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA4D61f2A2d8DA3dB091d635B10213a88c45be130,1
23511159,20000000000000000,-482146546626857773314,-482146546626857773314,11457450049115589977985492323372,21745749330937699669,99486,1641717181,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xA4D61f2A2d8DA3dB091d635B10213a88c45be130,1
23511198,24000000000000000,-432644111970068785852,-432644111970068785852,9881160472134335390966831533862,21745749330937699669,96525,1641717263,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x0e141c86209612e6d8dF3E50b3848eE99DaCFdA8,1
23511354,1055000000000000000,-15500984370979824464192,-15500984370979824464192,9605303255590793245796871450970,5986001409950467953562382,95959,1641717839,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x332754488808e9458A58fbae6E57327f2C724385,1
23566289,3000000000000000000,-44069758814687215188813,-44069758814687215188813,9604719967052382533417165937986,5986001409950467953562382,95958,1641840849,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x6ADd7dcC655d11D6817ECdfE34fD7e51714B4001,1
23879854,10000000000000000000,-146860548142094645324264,-146860548142094645324264,9602776183451564421403459805082,5986001409950467953562382,95954,1642538227,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x332754488808e9458A58fbae6E57327f2C724385,1
24101530,1000000000000000000,-14682785533232020750301,-14682785533232020750301,9602581848362291760888912050832,5986001409950467953562382,95953,1643019762,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x332754488808e9458A58fbae6E57327f2C724385,1
24146274,2000000000000000000,-29363788291422148913559,-29363788291422148913559,9602193201779796803404428449676,5986001409950467953562382,95953,1643115786,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x332754488808e9458A58fbae6E57327f2C724385,1
24146457,100000000000000000000,-1465165001367899588219224,-1465165001367899588219224,9582800902498739865040393838210,5986001409950467953562382,95912,1643116164,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x0e141c86209612e6d8dF3E50b3848eE99DaCFdA8,1
24157147,4000000000000000000,-51143346906382671792443,-51143346906382671792443,8379402618856003205929132318989,3367125793097138223879,93228,1643138715,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x8930F64c6cdab4d44EfFdC32890eEC2E28E6daa3,1
