block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23265944,54802720000000000000,-41098766374454285113,-41098766374454285113,68591166607562558559725744085,4444395366383207499230,-2884,1641136958,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
23271773,-7750360717752760749,5876518306843593965,5876518306843593965,68694876978031562562451468044,4444395366383207499230,-2854,1641150036,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23271774,-6780407405325298740,5155668489364007302,5155668489364007302,68785865597674697554793412008,4444395366383207499230,-2827,1641150038,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23313605,9249572846742281304,-6890011427608349830,-6890011427608349830,68663040578721461316667071712,4444395366383207499230,-2863,1641243612,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23340090,-13772091666719550881,10476578863994729421,10476578863994729421,68847934051097322825794050765,4444395366383207499230,-2809,1641304391,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23356250,4000000000000000000,-2988007696136941273,-2988007696136941273,68794668232053851549104966587,4444395366383207499230,-2825,1641348132,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23357114,4000000000000000000,-2983387785959966162,-2983387785959966162,68741484769993530616198851023,4444395366383207499230,-2840,1641350608,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x66919E2d63Dc630328f0108182E087b06Fe3F9fE,1
23377170,6394469264678771550,-4759726035589319468,-4759726035589319468,68656635354767466141687433731,4444395366383207499230,-2865,1641401817,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xFda6E2c60f839fB0c99469d31E76ec2b8692AE17,1
23399475,17842500000000000000,-13219150975736783726,-13219150975736783726,68420983718162828745843798945,4444395366383207499230,-2934,1641464171,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23399652,13579329944464783449,-10000000000000000000,-10000000000000000000,68242718383999412024508103920,4444395366383207499230,-2986,1641464539,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4b3EadC10c8669f8F34be0c2c78147e1fB990749,1
23404541,107184694363235026362,-77140189364513053120,-77140189364513053120,66867576220549995625394982085,4444395366383207499230,-3393,1641476474,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23404977,41283604108913391271,-28888640567933219835,-28888640567933219835,66352591904113050420477079710,4444395366383207499230,-3548,1641477396,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23405557,31872500000000000000,-22000538968262790324,-22000538968262790324,65960398561017786654197297354,4444395366383207499230,-3666,1641478732,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23405835,71680137588667262128,-48540733059377810221,-48540733059377810221,65095085561081067192292387734,4444395366383207499230,-3930,1641479452,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23405924,10980000000000000000,-7323234171087376159,-7323234171087376159,64964537682414482875093760731,4444395366383207499230,-3971,1641479634,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
