block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
24131461,60000000000000000,-19713878526845612,-19713878526845612,40777985314140528175093689597,156953201720218245,-13285,1643083129,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
24253946,-40652388379444463,12462907832386799,12462907832386799,47050243773946073990415130162,156953201720218245,-10423,1643348432,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
24350464,100000000000000,-35147622094139,-35147622094139,47032501660470565768681656847,156953201720218245,-10431,1643562834,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24350517,100000000000000,-35121124546482,-35121124546482,47014772922650915467680871628,156953201720218245,-10438,1643562940,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24350609,100000000000000,-35094656952009,-35094656952009,46997057545367101748714056259,156953201720218245,-10446,1643563132,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24350626,100000000000000,-35068219265592,-35068219265592,46979355513521883856652401868,156953201720218245,-10453,1643563166,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24456349,100000000000000,-35041811442186,-35041811442186,46961666812040758733126629236,156953201720218245,-10461,1643795177,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24456724,100000000000000,-35015433436832,-35015433436832,46943991425871918226566783253,156953201720218245,-10469,1643795951,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24467715,100000000000000,-34989085204656,-34989085204656,46926329339986206398837130926,156953201720218245,-10476,1643819519,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24467719,100000000000000,-34962766700867,-34962766700867,46908680539377076928211859781,156953201720218245,-10484,1643819527,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24472902,10246153846153846,-3448117108273215,-3448117108273215,45168110868747068586644779718,156953201720218245,-11240,1643830484,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24649218,-25863704572011648,9305626492803745,9305626492803745,49851391470534271986518285059,156953201720218245,-9267,1644222014,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24793652,-9314386147660330,3842216609233134,3842216609233134,51785079495494380821157289641,156953201720218245,-8506,1644536943,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x284796bfc609bE04fD2834354bD5b6e357FD4330,1
24799132,239846211064725,-102057724628854,-102057724628854,51733561935456678696777323654,156953201720218245,-8525,1644550228,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x79B4ba79fE5A9a3D8656eD0eAfC037cBfB25E9ee,1
24799860,240086057283450,-101956618981895,-101956618981895,51682095412381208524911232025,156953201720218245,-8545,1644552252,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x79B4ba79fE5A9a3D8656eD0eAfC037cBfB25E9ee,1
24800316,240326143347352,-101855612652040,-101855612652040,51630679876133843943197928446,156953201720218245,-8565,1644553192,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x79B4ba79fE5A9a3D8656eD0eAfC037cBfB25E9ee,1
24801049,240566469468549,-101754705531695,-101754705531695,51579315276634770530376906844,156953201720218245,-8585,1644554834,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x79B4ba79fE5A9a3D8656eD0eAfC037cBfB25E9ee,1
24802689,240807035962558,-101653897556976,-101653897556976,51528001563836422195554081070,156953201720218245,-8605,1644558602,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x79B4ba79fE5A9a3D8656eD0eAfC037cBfB25E9ee,1
24803336,241047842991409,-101553188599070,-101553188599070,51476738687756255889207643875,156953201720218245,-8625,1644559936,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x27674bff60b8D82938Be21dEF20cb1c3A40f6550,1
24803586,241288890817152,-101452578571494,-101452578571494,51425526598455384065704285087,156953201720218245,-8645,1644560580,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x27674bff60b8D82938Be21dEF20cb1c3A40f6550,1
24843897,11445765684978462,-4591049693366655,-4591049693366655,49108017766329018874144378346,156953201720218245,-9567,1644649661,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x5Efc46F24c3bf9e0185a3eD3f3c8dF721A9296Ba,1
24869919,-563585889512915,217659823072289,217659823072289,49217560313300056386530971273,156953201720218245,-9523,1644706092,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x27674bff60b8D82938Be21dEF20cb1c3A40f6550,1
24908724,-10062967546215841,4056609476187089,4056609476187089,51259146710899929563323109504,156953201720218245,-8710,1644792255,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x284796bfc609bE04fD2834354bD5b6e357FD4330,1
26358317,-21975027768090369,10145073917252438,10145073917252438,56364899442014589935764236739,156953201720218245,-6811,1648242134,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
27065620,-209008527796266080,2016295213697978330,2016295213697978330,1071114015913701907053576101761,156953201720218245,52085,1649804963,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
27065622,236163535594323968,-2022198789927958770,-2022198789927958770,50331434809320556710449493005,156953201720218245,-9075,1649804967,0x5C727b35522F6C386Ca7564aee799f32EC8A260D,0x1E67124681b402064CD0ABE8ed1B5c79D2e02f64,1
