block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23478794,-958549439238441733,1000000000000000000,1000000000000000000,82406263874588165266406806411,24854612572417430145,786,1641643553,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23478864,-1711176213618569854,2000000000000000000,2000000000000000000,88762466595235820612132518562,24854612572417430145,2272,1641643697,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23478897,-2151825094944380431,3000000000000000000,3000000000000000000,98296770676207303630721086789,24854612572417430145,4313,1641643763,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23478986,-2294120297546296133,4000000000000000000,4000000000000000000,111009176117502614322172511092,24854612572417430145,6745,1641643949,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23479007,-2221288221571678930,5000000000000000000,5000000000000000000,126899682919121752686486791470,24854612572417430145,9421,1641643991,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23535181,-2027152940436159717,6000000000000000000,6000000000000000000,145968291081064718723663927924,24854612572417430145,12221,1641769710,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23535209,-1784140783254394344,7000000000000000000,7000000000000000000,168215000603331512433703920454,24854612572417430145,15058,1641769766,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23535226,-1191903473774173569,6000000000000000000,6000000000000000000,187283608765274478464941280542,24854612572417430145,17206,1641769800,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23535241,-971620496962010131,6000000000000000000,6000000000000000000,206352216927217444502118416996,24854612572417430145,19146,1641769834,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23535260,-807239495061651294,6000000000000000000,6000000000000000000,225420825089160410539295553450,24854612572417430145,20913,1641769872,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23535279,-784673976755218217,7000000000000000000,7000000000000000000,247667534611427204249335545980,24854612572417430145,22796,1641769910,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23535298,-96309566837025640,955533676968411346,955533676968411346,1461446703485210103287273052203988822378723970341,0,887271,1641769952,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
