block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
22816502,297375000000000000,-370117884237866263,-370117884237866263,88342009273744383932949096903,29711236662584833870,2177,1640150734,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
22816614,200000000000000000,-244357328905311552,-244357328905311552,87690404549716135549528835481,29711236662584833870,2029,1640150966,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
22817393,100000000000000000,-120831858997596373,-120831858997596373,87368193587234798791728391226,29711236662584833870,1956,1640152700,0x11431a89893025D2a48dCA4EddC396f8C8117187,0xbd25B660ea0CF4EB7dd72E664bd5699e8E9716B5,1
22817432,211610550833844651,-252787900493151230,-252787900493151230,86694107850267407676898440307,29711236662584833870,1801,1640152782,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
23023865,100000000000000,-118537222386178,-118537222386178,86694019194046586273215285372,105931498457628322051,1801,1640608831,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23077548,10000000000000,-11853708904416,-11853708904416,86694010328434477033393036805,105931498457628322051,1801,1640726050,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23475776,100000000000000,-118536955702431,-118536955702431,86693921672413113426460584025,105931498457628322051,1801,1641637072,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23620903,4298198044701933,-5094723964801373,-5094723964801373,86690111232420045122240440609,105931498457628322051,1800,1641964574,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xB39925ba9B54bAF656dBBe88181fdAAc00b2E817,1
24131059,-58703510027061875,71034977226387798,71034977226387798,86742708345590487560533220222,105931498457628322051,1812,1643082297,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
24238190,-1410157131841661807,1732667929118134484,1732667929118134484,88025644368279445357489031595,105931498457628322051,2106,1643314389,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24261686,-801182639946663685,1007442815745360136,1007442815745360136,88771594967005391066935648787,105931498457628322051,2274,1643365303,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x7B7EBF21E88B17778CEC91e1867902dB41F0aF2b,1
24291875,1181981169948571037,-1451083369579394768,-1451083369579394768,87686302389247999520086363896,105931498457628322051,2028,1643432502,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
24337079,1006848567792103890,-1208382010966775392,-1208382010966775392,86782530727956117071975411155,105931498457628322051,1821,1643533766,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
24347387,24621505595413888,-29237875143543688,-29237875143543688,86760663170551828920362227881,105931498457628322051,1816,1643556056,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xbB34C3eeb25E5EA03a166b931E28C528a6AdA838,1
24347890,8207760752378428,-9743387222502144,-9743387222502144,86753375907768393641112245221,105931498457628322051,1814,1643557100,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xbB34C3eeb25E5EA03a166b931E28C528a6AdA838,1
24664138,-2775325548424308397,3460456924701891520,3460456924701891520,89315635397342414502757619911,105931498457628322051,2397,1644254865,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
24669066,-948829936087316159,1230428982269863003,1230428982269863003,1461446703485210103287273052203988822378723970341,0,887271,1644265533,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x9d5E2db72459Ac77D9bEEB7A3DafEC00279a88eb,1
25104852,2366835674717142238,-2936092970764694536,-2936092970764694536,87174732995147425140168570636,76220261795043488181,1911,1645248363,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25109982,-1121438089668661285,1393960445873848774,1393960445873848774,88609213970701069758746402343,76220261795043488181,2238,1645263143,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x7AeD9910559877Aa80AF61bc6CE1e8082005065f,1
25110338,-1086138046100106003,1394522893494607529,1394522893494607529,90044273743460985221924614308,76220261795043488181,2559,1645263983,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x7AeD9910559877Aa80AF61bc6CE1e8082005065f,1
25121107,2092599542570804076,-2595743296393131849,-2595743296393131849,87346093930264373597171616025,76220261795043488181,1951,1645288414,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
25123971,-2014485055287569742,2547411440413166647,2547411440413166647,89967555148189846122657934575,76220261795043488181,2542,1645294844,0x11431a89893025D2a48dCA4EddC396f8C8117187,0x11431a89893025D2a48dCA4EddC396f8C8117187,1
25126971,2154711539204328000,-2665935891593411660,-2665935891593411660,87196412710503962803302873678,76220261795043488181,1916,1645301582,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
25130798,314125943514146913,-375000000000000000,-375000000000000000,86806613984507181084166700722,76220261795043488181,1827,1645309497,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xd3e3b95ed0edc914Bf0A0d78ac758d735392A3a4,1
25176744,84243945132617223,-100000000000000000,-100000000000000000,86702667657574705959063721267,76220261795043488181,1803,1645410897,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x5a707A440E0a34F11c3C259A20622440Cbed1970,1
25247662,1000000000000000,-1185590673040147,-1185590673040147,86701435279617626714626583528,76220261795043488181,1802,1645586797,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x5D52368dF5106D97B2bF9a430E2F7e04cAF98426,1
25247840,1000000000000000,-1185556969923887,-1185556969923887,86700202936693698884887442962,76220261795043488181,1802,1645587348,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x5D52368dF5106D97B2bF9a430E2F7e04cAF98426,1
25415184,-2718544323865223715,3421943051506236012,3421943051506236012,90221617207337868752362637278,76220261795043488181,2598,1646037864,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
26565086,1200000000000000000,-1513692813550426214,-1513692813550426214,88648189126611361588300106162,76220261795043488181,2246,1648702056,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
26576311,1555073105146150912,-1884780774031203659,-1884780774031203659,86689028741276451410615867012,76220261795043488181,1800,1648727069,0x5C727b35522F6C386Ca7564aee799f32EC8A260D,0x5146a8507bd9e4e4F588450431Da2fAa23978F23,1
26596906,688672317421,-816238213658,-816238213658,4295128740,0,-887272,1648773260,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xb8F3AD03677f3F622Adb55D686078f40b66f78B0,1
