block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
22996572,2997150516648742154,-2580997161,-2580997161,2297254477221364891315466,2570487507659860,-208978,1640547895,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,1
22996612,1000000000000000000,-823135272,-823135272,2271883610814850886221932,2570487507659860,-209201,1640547979,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x5AD9Bef3B91cd68C45d0dC9B0e713b0693abE807,1
23021200,-2809811123338432240,2409271777,2409271777,2345400153318537701877070,2570487507659860,-208564,1640602941,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x85fEf5bc5Fb6178fAF3c30A6d08d7dd047f50668,1
23066517,2000000000000000000,-1696477241,-1696477241,2293110938066952766621508,2570487507659860,-209015,1640701963,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23174029,-1191506037055170865,1021922573,1021922573,2324293893422107807515263,2570487507659860,-208744,1640936648,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x82290d26118711FCF3F4B1E09f45e0CB9B2B2E6B,1
23485532,-884793273112145464,777029229,777029229,2348004170875447169525861,2570487507659860,-208541,1641658357,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xc9E93cbD6B1761d0f68DECe5cCF355C0C06D951a,1
23549332,-2010668519580516107,1826123028,1826123028,2403726506747230507061655,2570487507659860,-208072,1641800727,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x7AeD9910559877Aa80AF61bc6CE1e8082005065f,1
23568126,-1093145584079662791,1029659472,1029659472,2435145545913652676925754,2570487507659860,-207813,1641845027,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x7AeD9910559877Aa80AF61bc6CE1e8082005065f,1
23600600,-513167817868212622,492706127,492706127,2450179985457791368776096,2570487507659860,-207689,1641918566,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x548186C7789B3868Cd89d384045205e66Fc63cCE,1
23786355,-841009622101490761,820765788,820765788,2475224840717381871928502,2570487507659860,-207486,1642334829,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x7AeD9910559877Aa80AF61bc6CE1e8082005065f,1
23786444,-323997647736061625,320693662,320693662,2485010490236963213988250,2570487507659860,-207407,1642335039,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23836718,2500000000000000000,-2363474395,-2363474395,2412162933895010522810963,2570487507659860,-208002,1642445662,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
