block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
25510657,133700000000000000,-1323087812347414565,-1323087812347414565,248680501751686477974021488926,56330133054659535891,22877,1646262053,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x1De85c1b0Ef660092B2E06dD840f0889362C60Ad,1
25513133,-1399585036038236302,15000000000000000000,15000000000000000000,269714664217645960272176410535,56330133054659535891,24501,1646267698,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25513152,-1197079668303839097,15000000000000000000,15000000000000000000,290748826683605442570331332144,56330133054659535891,26003,1646267740,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25513240,-361442894215943416,5000000000000000000,5000000000000000000,297760214172258603336382972680,56330133054659535891,26480,1646267920,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25515171,-70255530243635939,1000000000000000000,1000000000000000000,299162491669989235489593300787,56330133054659535891,26574,1646272419,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25515206,-69599979365703136,1000000000000000000,1000000000000000000,300564769167719867642803628894,56330133054659535891,26667,1646272493,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25515308,-661873098116837518,10000000000000000000,10000000000000000000,314587544145026189174906909966,56330133054659535891,27579,1646272705,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25520099,-63178577501403492,1000000000000000000,1000000000000000000,314878464855261385559629274624,271518923361837235384,27598,1646283651,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25520126,-625423680418719672,10000000000000000000,10000000000000000000,317787671957613349406852921213,271518923361837235384,27782,1646283705,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25520158,-674872046124172657,11000000000000000000,11000000000000000000,320987799770200509638798932461,271518923361837235384,27982,1646283773,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25520291,-4976886230549459645,88510000000000000000,88510000000000000000,346737191833117741650575428429,271518923361837235384,29526,1646284047,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
25520518,-1523275776248977906,30000000000000000000,30000000000000000000,355464813140173633192246368198,271518923361837235384,30023,1646284517,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25520619,-1246863103237632991,25703900000000000000,25703900000000000000,362942609983988097545511557156,271518923361837235384,30439,1646284785,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
25520737,563488805184940869,-11678851433505621896,-11678851433505621896,359534766700370447649810683926,271518923361837235384,30251,1646285116,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
25521108,-1186355636697190593,25000000000000000000,25000000000000000000,366807784456250357267869800400,271518923361837235384,30651,1646285993,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25521324,2905776589964105216,-59174519946278278276,-59174519946278278276,349540890403494016512765996526,271518923361837235384,29687,1646286527,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,1
25521464,-13361902548186041985,331827268465002431454,331827268465002431454,1461446703485210103287273052203988822378723970341,0,887271,1646286853,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
