block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
25268652,100000000000000000,-21851264896343882595,-21851264896343882595,1167839438406693177511192451865,238890024412845678591,53814,1645646115,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x93Fb5FAc78E76e1e2c34ff12C76A8cA7C19DDfe9,1
25268894,-447321908626615654,100000000000000000000,100000000000000000000,1200987975532778820327139147488,238890024412845678591,54374,1645646764,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25269139,1000000000000000000,-215970818657704605570,-215970818657704605570,1129360995038271257017574705183,238890024412845678591,53144,1645647369,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xcAc62310F2b01Ae0560dF6880B3dDEaD160D483D,1
25340915,-1145679982433745097,250000000000000000000,250000000000000000000,1212232337853485364056862001793,238890024412845678591,54560,1645843368,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25341249,449396014737008134,-102213164548530341793,-102213164548530341793,1178333219496190127569391078683,238890024412845678591,53993,1645844217,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x93Fb5FAc78E76e1e2c34ff12C76A8cA7C19DDfe9,1
25341463,103000384115985104,-22626848389437385833,-22626848389437385833,1170828998146679609134642737248,238890024412845678591,53865,1645844681,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xcAc62310F2b01Ae0560dF6880B3dDEaD160D483D,1
25341843,-445071835024519689,100000000000000000000,100000000000000000000,1203977535272765251950589432871,238890024412845678591,54423,1645845861,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25341891,321947501095968512,-72819115505991341245,-72819115505991341245,1179826988460968626789825755347,238890024412845678591,54018,1645845961,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x93Fb5FAc78E76e1e2c34ff12C76A8cA7C19DDfe9,1
25479506,1060000000000000000,-234611560866360441913,-234611560866360441913,1178152709132154892279957836175,11101996275146716071458,53990,1646189596,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
25483273,-665575283000647157,147382437664661265980,147382437664661265980,1179203961628907189955379752161,11101996275146716071458,54007,1646198187,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
25500032,270854619483758106,-59948751872285479731,-59948751872285479731,1178776144024023155281961234712,11101996275146716071458,54000,1646237397,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x93Fb5FAc78E76e1e2c34ff12C76A8cA7C19DDfe9,1
25500251,59770101526461792,-13223168504151199946,-13223168504151199946,1178681778351648927434111171069,11101996275146716071458,53999,1646237847,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x93Fb5FAc78E76e1e2c34ff12C76A8cA7C19DDfe9,1
25510923,100000000000000000,-22118649483289728108,-22118649483289728108,1178523931067932831180677028743,11101996275146716071458,53996,1646262619,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xF6a99786326F7846Dbe7aEc3B0d7e015eaDAecCd,1
25625884,230000000000000000,-50850418424600160882,-50850418424600160882,1178161042708486924095411774051,11101996275146716071458,53990,1646523333,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
26768141,9500000000000000,-2099669932531395567,-2099669932531395567,1178146058647375922376710766374,11101996275146716071458,53990,1649150929,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x93Fb5FAc78E76e1e2c34ff12C76A8cA7C19DDfe9,1
