block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
26927374,1000000000000000000,-9333624954961450126759,-9333624954961450126759,7417114148691030934574671920377,1462305685151745217895,90788,1649503474,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xb719bfF283064AbEC2b458B7027028537980170C,1
