block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
25363618,-713349890677429217,1999519187084076902763260,1999519187084076902763260,132714216534487984471146998056331,774008684812228551568282,148479,1645903843,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
25371369,3593900260352027,-10079086448920212306362,-10079086448920212306362,132713184830949200414105423034368,774008684812228551568282,148479,1645923821,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69633612F04d5e1b5775c1e9aEa6EbefF2719367,1
25373836,182920000000000000,-512791908169334282012958,-512791908169334282012958,132660695031501671196037719484101,774008684812228551568282,148471,1645930378,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,1
25376843,1000000000000000,-2802252262950788412962,-2802252262950788412962,132660408190666353061868070790203,774008684812228551568282,148471,1645939127,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69633612F04d5e1b5775c1e9aEa6EbefF2719367,1
25382447,-69437152667780038,194803985612457094132207,194803985612457094132207,132680338515935710011597677310983,774008684812228551568282,148474,1645955221,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x69633612F04d5e1b5775c1e9aEa6EbefF2719367,1
25382827,-237754899838,667114917405297572,667114917405297572,132680338584187995785557486119887,774008684812228551568282,148474,1645956325,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25385062,-77098680495915366,216366775763073650065682,216366775763073650065682,132702474990714189160767726242291,774008684812228551568282,148478,1645962458,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25385649,-35627382812,100000000000000000,100000000000000000,132702475000945152971234276027864,774008684812228551568282,148478,1645963901,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25403047,-1000000000000000,2806835880471256493072,2806835880471256493072,132702762167308303175630316091328,774008684812228551568282,148478,1646009022,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25403174,-712544571226,2000000000000000000,2000000000000000000,132702762371927579384961311802791,774008684812228551568282,148478,1646009329,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25404129,-35624481971338842,100000000000000000000000,100000000000000000000000,132712993335738045934746884959091,774008684812228551568282,148479,1646011686,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25405265,-356217081869441,1000000000000000000000,1000000000000000000000,132713095645376150600244740690654,774008684812228551568282,148479,1646014626,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
25506522,78038565912576,-218856977289406866762,-218856977289406866762,132713073242996817773619167512505,774008684812228551568282,148479,1646252583,0x5C727b35522F6C386Ca7564aee799f32EC8A260D,0x5C727b35522F6C386Ca7564aee799f32EC8A260D,1
26128835,-1681703334772148,4721026221314301800817,4721026221314301800817,132713556249481003076280475611871,774008684812228551568282,148479,1647735405,0xf5048d8F9163AF17Db522Abe9FaF37735C911320,0x8531c4e29491fE6e5e87AF6054FC20FcCf0b4290,1
