block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
27432194,1000000000000000000,-987100863292726592297,-987100863292726592297,2498078401132814759930148372063,10661686817251969383385,69022,1650609333,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4072A69E5A64a4DF5A6D53Bb49357dAeA7903af7,1
27432401,-992899113694288525,1000000000000000000000,1000000000000000000000,2505435199567580488826001462190,10661686817251969383385,69081,1650609759,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
27432954,-987085215328396323,1000000000000000000000,1000000000000000000000,2512791998002346217721854552317,10661686817251969383385,69139,1650610897,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
27433019,-981322232620887330,1000000000000000000000,1000000000000000000000,2520148796437111946617707642444,10661686817251969383385,69198,1650611031,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
27433746,2000000000000000000,-1991592345164172199572,-1991592345164172199572,2505349055580955189730665412456,10661686817251969383385,69080,1650612533,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4072A69E5A64a4DF5A6D53Bb49357dAeA7903af7,1
27437989,-98993513115920977,100000000000000000000,100000000000000000000,2505644093656754732416758149136,26585002859906555536495,69082,1650621546,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
27438912,686471115682348085,-679181882009950892934,-679181882009950892934,2503620007640733237986618676614,26585002859906555536495,69066,1650623452,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4072A69E5A64a4DF5A6D53Bb49357dAeA7903af7,1
27446592,-990252719446159685,1000000000000000000000,1000000000000000000000,2506570388398728664847546043417,26585002859906555536495,69090,1650641083,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
27462614,-987924288771335385,1000000000000000000000,1000000000000000000000,2509520769156724091708473410220,26585002859906555536495,69113,1650675526,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
27462677,-985604060885696817,1000000000000000000000,1000000000000000000000,2512471149914719518569400777023,26585002859906555536495,69137,1650675656,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
27463051,1938163148467693766,-1925199069038007937382,-1925199069038007937382,2506733705178759470098675068935,26585002859906555536495,69091,1650676428,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
