block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23409593,100000000000000000,-3214884014791881852773214,-3214884014791881852773214,451396546037665969001494077489201,1417729865392656994711811,172964,1641488486,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xdBf670f74D66174C9Bfe78bE748fe28d46a6995A,1
23457636,76185514363642384,-2447559609241189146264689,-2447559609241189146264689,451259767053729841629903482503431,1417729865392656994711811,172957,1641597340,0x99b5637633352baDDBB6cEE9B7D65e84935623Dc,0xEEb58b9C2406ea6dAb5E780961f5F0B37B1E340e,1
23480489,-491008581250031375,16121501662500000000000000,16121501662500000000000000,452151688861276308202380511059742,1417729865392656994711811,172997,1641647183,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23550277,-757599333963280215,25000000000000000000000000,25000000000000000000000000,453534813439585836029960804491218,1417729865392656994711811,173058,1641802941,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23643303,-7330315150541412,242640000000000000000000,242640000000000000000000,453548237493493076983244167787146,1417729865392656994711811,173059,1642015636,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23656075,2000000000000000000,-64371649044894005603964078,-64371649044894005603964078,449950903758531139963351660156412,1417729865392656994711811,172899,1642044185,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x6365E123791C9bB7Cb10AF9D60AC2AD27950c8bf,1
23797462,-2340870805036573578,76984800000000000000000000,76984800000000000000000000,454210086519980873479379795106953,1417729865392656994711811,173088,1642359860,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23810267,5000000000000000000,-159496944618985947200003316,-159496944618985947200003316,445296787761686204720489130021681,1417729865392656994711811,172691,1642387169,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xac50d260298Cb1A90297B6e1c33BEbE2121ba13d,1
24046764,-1000000000000000000,32035381293879496869228736,32035381293879496869228736,447069144691409485323197338219023,1417729865392656994711811,172771,1642900388,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24137317,-513666533147268537,16554845000000000000000000,16554845000000000000000000,447985041211793669131548477531527,1417729865392656994711811,172812,1643096250,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24443462,-18177479053610781,587080698750000000000000,587080698750000000000000,448017521441549359399180413859106,1417729865392656994711811,172813,1643767681,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24669885,-170305482895253187,5504519000000000000000000,5504519000000000000000000,448322058862376230751498191827871,1417729865392656994711811,172827,1644267343,0x1111111254fb6c44bAC0beD2854e76F90643097d,0x1111111254fb6c44bAC0beD2854e76F90643097d,1
24724253,-501404961303893161,16249668000000000000000000,16249668000000000000000000,449221071470383023888895832292034,1417729865392656994711811,172867,1644386463,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1
24783712,-9407967155823984524,317451646655000000000000000,317451646655000000000000000,466784078466917508094532195254048,1417729865392656994711811,173634,1644514513,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
24840726,6866194082367394,-235945610882434071344401,-235945610882434071344401,466770892924551619182818878422349,1417729865392656994711811,173633,1644642866,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0xEEb58b9C2406ea6dAb5E780961f5F0B37B1E340e,1
24892983,12880156734580995,-442569718493044806672391,-442569718493044806672391,466746160437470275383316582803748,1417729865392656994711811,173632,1644756357,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0xEEb58b9C2406ea6dAb5E780961f5F0B37B1E340e,1
24908745,498500000000000000,-17092791298855902860685193,-17092791298855902860685193,465790949942223292066750424818076,1417729865392656994711811,173591,1644792301,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x9EDab47a9a3748ecE6d1726A39794AD5dD841462,1
25131354,-4638572974953933878,165122921616250000000000000,165122921616250000000000000,474926372795411812002913982305632,1417729865392656994711811,173980,1645310811,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25352832,-4578168422710273576,169449066702500000000000000,169449066702500000000000000,484301139552525346624791304739424,1417729865392656994711811,174371,1645874496,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
25739192,540659687374588,-20000000000000000000000,-20000000000000000000000,484300021876098429834627603492206,1417729865392656994711811,174371,1646772930,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xC4E8751d1382c1D7DBA1dd87aABFeDDCCfB5288e,1
25942727,-131095731654758219,4950724000000000000000000,4950724000000000000000000,484573920597891504188414388316936,1417729865392656994711811,174382,1647283794,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
